"","Loanscore","Subject..PropertyState.(Intercept)","Subject..PropertyState.factor(total$Subject..PropertyState)[T.AR]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.CT]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.FL]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.GA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IL]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IN]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.KY]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.LA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MD]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.ME]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MI]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MO]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MS]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MT]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NC]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NH]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NJ]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NY]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.OH]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.OK]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.PA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.SC]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.TN]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.TX]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.VA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WI]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WV]","distancemiles","Male.Female.(Intercept)","Male.Female.factor(total$Male.Female)[T.M]","OrigTransdays","Repeat","Lending.Value","Interest.Rate","LTV","Credit.Score","Open.Current.Mortgage.Late","Closed.Past.Mortgage.Late","Foreclosure","Open.Current.Auto.Late","Closed.Past.Auto.Late","Open.Current.Revolving.Late","Closed.Revolving.Late","Open.Current.Education.Late","Closed.Past.Education.Late","Open.Current.Installment.Late","Closed.Past.Installment.Late","Bankrupcy","Charge.offs","Collections","Debt.High.Credit....","DOM","Yearbuilt","X..of.comarable.properties","Comparable.properties.lower.price","X..of.comparable.sales","Comparable.sale.upper.price.range","Rooms","Bedrooms","Square.feet.of.gross.living.area","Indicated.Value.by.Cost.Approach","Indicated.Value.by.Income.Approach","Total...of.Comarable.Sales...prior.4.6.months.","Absorption.Rate...prior.7.12.months.","Total...of.Comparable.Active.listings.prior.7.12.months.","Total...of.Comparable.Active.listings.prior.current.3.months.","Median.Comparable.sales.Days.on.market.prior.current.3.months.","median.Comparable.listings.Days.on.Market.prior.7.12.months.","median.Comparable.listings.Days.on.Market.prior.current.3.months.","Median.Sale.Price.a.s..of.List.Price.prior.7.12.months.","Months.of.Housing.Supply.prior.4.6.months.","Foreclosure.sales","VFS.Internal.Value","WLV","X..of.Properties.currently.owned","Borrower.Rent","Expected.cost.to.Rehab63","Expected.flip.price","Borrower.Age.Group.(Intercept)","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.2. 25-34]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.3. 35-44]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.4. 45-54]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.5. 55-64]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.6. 65+]","Size.(Intercept)","Size.factor(total$Size)[T.3. $20,000-$29,999]","Size.factor(total$Size)[T.4. $30,000-$39,000]","Size.factor(total$Size)[T.5. $40,000-$49,999]","Size.factor(total$Size)[T.5. $50,000-$59,000]","Size.factor(total$Size)[T.6. >$60,000]","Loan.Type.(Intercept)","Loan.Type.factor(total$Loan.Type)[T.Third Party Lending]","Loan.Term.(Intercept)","Loan.Term.factor(total$Loan.Term)[T.15 Yr]","Loan.Term.factor(total$Loan.Term)[T.3 Yr]","Loan.Term.factor(total$Loan.Term)[T.30 Yr]","Loan.Term.factor(total$Loan.Term)[T.5 Yr]","Loan.Term.factor(total$Loan.Term)[T.6 Month]","Loan.Purpose.(Intercept)","Loan.Purpose.factor(total$Loan.Purpose)[T.Refi-Cashout]","Occupant.(Intercept)","Occupant.factor(total$Occupant)[T.tenant]","Occupant.factor(total$Occupant)[T.vacant]","Assignment.Type.(Intercept)","Assignment.Type.factor(total$Assignment.Type)[T.Purchase Transaction]","Assignment.Type.factor(total$Assignment.Type)[T.Refinance Transaction]","Location.(Intercept)","Location.factor(total$Location)[T.suburban]","Location.factor(total$Location)[T.urban]","Built.up.(Intercept)","Built.up.factor(total$Built.up)[T.Over 75%]","Built.up.factor(total$Built.up)[T.under 25%]","Growth.(Intercept)","Growth.factor(total$Growth)[T.slow]","Growth.factor(total$Growth)[T.stable]","Property.Values.(Intercept)","Property.Values.factor(total$Property.Values)[T.increasing]","Property.Values.factor(total$Property.Values)[T.stable]","Demand.Supply.(Intercept)","Demand.Supply.factor(total$Demand.Supply)[T.over supply]","Demand.Supply.factor(total$Demand.Supply)[T.shortage]","Marketing.Time.(Intercept)","Marketing.Time.factor(total$Marketing.Time)[T.Over 6 mths]","Marketing.Time.factor(total$Marketing.Time)[T.Under 3 mths]","Units.(Intercept)","Units.factor(total$Units)[T.2]","Units.factor(total$Units)[T.3]","Units.factor(total$Units)[T.4]","Type.(Intercept)","Type.factor(total$Type)[T.det.]","Type.factor(total$Type)[T.S-Det./End Unit]","Condition.(Intercept)","Condition.factor(total$Condition)[T.c2]","Condition.factor(total$Condition)[T.c3]","Condition.factor(total$Condition)[T.c4]","Condition.factor(total$Condition)[T.c5]","Condition.factor(total$Condition)[T.c6]","Rent.Own.(Intercept)","Rent.Own.factor(total$Rent.Own)[T.Rent]","Full.or.Part.Time.investor.(Intercept)","Full.or.Part.Time.investor.factor(total$Full.or.Part.Time.investor)[T.PT]"
"124",500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.73,1,1,567,2,36000,0.18,0.55778,656,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.82,124.99,14,2,34900,5,40501,5,3,1200,36100,41144.72,1,0.5,3,2,17,179,136,1.05,9.09,1,25000,-3765,16,1134.71953,20815.75564,140023.4881,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1
"125",583.3333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,1,1,516.2631579,4,153000,0.15,0.66667,678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,83.05,49,15,999,33,174900,8,4,1912,209400,142500,12,3,14,15,78,118,76,0.93,2.25,0,135000,16725,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
"126",500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,1,0,237,1,94000,0.15,0.689,666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,8.47,40,54,29,26100,26,125000,6,3,1565,143458,105213.81,1,2.33,21,29,112,111,55,0.98,48.48,0,78000,-41,2,1100,20815.75564,140023.4881,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"127",625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.48,1,1,516.2631579,2,90000,0.15,0.689,650,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,0,1,0.63,22,48,11,109900,7,210000,6,3,2383,92800,132463.42,2,0.83,7,1,125.1,131,265,0.89,4.48,0,83690,13288.54,0,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1
"128",500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57,1,1,516.2631579,1,123000,0.15,0.71098,708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.88,10,70,14,119816,21,3e+05,6,2,1242,129567,189302.56,5,2.17,2,9,15,203,13,0.95,1.2,0,109000,13091,1,1134.71953,45000,140023.4881,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
"129",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.96,1,1,516.2631579,3,34000,0.18,0.72083,99,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1.35,111.39,105,3,98000,4,120625,7,3,2289,47100,63775.7,0,0.5,0,2,232,0,84,0.97,0,0,12000,-18495,7,1134.71953,70000,164000,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0
"130",197.7272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.64,1,0,206,3,90000,0.18,0.53,424,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,19,0.96,55,59,4,84900,8,101500,5,3,1334,100658.73,95275.93,1,1,2,2,65,70,66,0.97,6.06,1,78000,18301,3,1200,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"131",583.3333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,1,1,516.2631579,1,118000,0.15,0.53,580,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0.91,75.88,52,7,990000,3,123000,6,3,1352,121111,136352.31,0,0.33,2,7,1,300,56,0.95,0,0,110000,33680,60,1134.71953,25000,150000,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
"132",545.4545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.64,1,1,119,1,98000,0.15,0.53,625,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0.81,129,65,8,79900,11,180000,6,3,2059,103319,117359.62,4,0.83,4,8,156,148,70,0.86,3.01,0,90000,25552,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
"133",450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1,1,280,1,67500,0.18,0.53782,603,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0.86,113.03,95,2,68500,3,90000,4,3,1774,67500,69220,1,0.5,1,1,221,810,18,0.94,0,1,58000,11066,15,650,20815.75564,140023.4881,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
"134",466.6666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1,1,510,2,58000,0.18,0.53448,510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.54,7.15,2.8896,104.41,72,0,0,10,640000,4,2,672,49600,58801.12,0,1.5,8.42,0,20,0,0,1,6.572,1,53000,12005,25,600,20815.75564,140023.4881,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"135",400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,1,1,516.2631579,2,95000,0.18,0.52632,510,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,4,4,1.08,110.53,60,2,64900,1,60000,6,3,1464,103069,104500,0,0.17,0,2,0,0,23,0,0,1,89000,26725,25,900,20815.75564,140023.4881,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"136",188.6363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109.88,1,1,114,1,36000,0.15,0.55556,456,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,2,4,1.3,131.51,80,6,25000,5,37000,7,4,1587,36580,137300,1,0.5,2,6,93,306,67,0.84,9.09,1,27000,-1675,0,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
"137",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72,1,1,516.2631579,1,50000,0.15,0.4,669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.61,174.29,46,4,49900,3,63000,6,3,1228,50400,54000,0,0.33,3,4,42,244,199,0.88,0,1,30000,-6515,3,1134.71953,15000,1e+05,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
"138",383.3333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.78,1,0,160,1,116000,0.18,0.53,458,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,2,5,1.03,88,24,8,101000,21,151000,7,3,1606,121900,133016.42,10,1.3,13.25,8,105,138.91,75,0.96,6.6765,0,105000,29867,3,1134.71953,15000,160000,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1
"139",420.4545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.98,1,1,516.2631579,1,120000,0.18,0.53,502,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,4,12,0.85,112.37,95,49,80000,27,167500,8,3,1708,122600,128779.63,7,1.83,17.9,16,59,95.46,56,0.98,7.1908,0,106000,28493,3,1300,20815.75564,140023.4881,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"140",500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,1,0,516.2631579,1,45000,0.18,0.708,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.97,6.12,3.4654,427,53,11,34000,5,98000,7,3,1377,44278,43959.52,2,1,16,5,32,192.21,156,0.96,16.6955,1,37000,-993,0,750,20815.75564,140023.4881,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1
"141",234.0909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.05,1,1,399,3,133000,0.15,0.53,575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,5.48,1.247,96.11,45,2,137950,5,163000,7,3,1546,137886,140909.79,1,0.5,1,2,8,318,241,0.92,6.06,1,119000,39712,11,1134.71953,3000,145000,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0
"142",571.4285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1841.25,1,0,516.2631579,2,49000,0.15,0.54082,690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.773333333,4.44,1.6464,132.05,75,0,0,0,0,7,3,1857,69902,0,0,0,0,0,0,0,12,0,0,0,34000,-1955,1,875,10000,145000,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1
"143",463.6363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,431,2,104000,0.18,0.43269,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0.49,162.37,85,11,47000,2,181000,5,2,952,98000,235255,0,0.33,6.07,11,0,191.37,1979,0.94,7.4847,1,85000,33925,9,1800,20815.75564,140023.4881,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
"144",541.6666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.89,1,1,73,3,76000,0.15,0.68901,592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,3.05,1.5207,17,39,5,72999,7,129900,7,3,1393,90598,82291.69,1,0.67,7,5,176,148,148,0.96,9.09,1,63000,7953,4,1134.71953,21000,139000,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1
"145",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.07,1,1,873,1,72000,0.18,0.53,637,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,2,0.69,107.66,100,8,55000,6,75000,7,3,1338,100300,70784.71,1,0.67,8,9,284,186,105,0.96,24.24,0,51000,1986,0,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
"146",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.33,1,1,516.2631579,1,127500,0.15,0.689,667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.95,180,100,28,120000,64,185000,6,3,1248,138373,143758.98,6,7.17,41,28,62,183,144,0.95,19,0,92000,-11168,20,1134.71953,20815.75564,180000,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
"147",366.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.67,1,1,516.2631579,3,160000,0.15,0.424,541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,2.548,101.41,45,23,140000,24,2e+05,7,3,2269,171523.74,156119.51,4,3,10,23,9,72,57,0.97,6.77,0,137000,103845,50,1000,20815.75564,140023.4881,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0
"148",500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03,1,1,728,3,38000,0.15,0.55263,677,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0.86,92.41,75,8,20000,16,82900,7,4,1376,39200,41060.07,3,1.83,11.73,8,102,63,102,0.94,9.6821,0,9000,-20795,7.56,297.75,17350,50790,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
"149",566.6666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.62,1,0,263,1,75000,0.18,0.50527,618,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,0,0,0.18,123.31,90,27,50000,32,110000,9,4,1654,111064,161500,10,2.67,36,31,104,42,90,0.95,8.11,0,58000,9283,12.09,469.42,2260,46264,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1
"150",259.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,1,765,1,135000,0.18,0.53,605,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,1,0.88,76.82,35,9,74900,3,167000,5,3,1352,146100,140951.45,0,0.5,1,7,85.51,223,45,0.98,3.226,1,121000,34555,3,1134.71953,20815.75564,240000,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
"151",334.0909091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.22,1,0,516.2631579,2,34000,0.15,0.55882,542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.59,6.06,1.5613,189.14,56,7,29500,13,69900,7,3,888,31622,30000,2,1.33,5,7,91,172,126,0.98,8.96,1,29000,1445,7.78,297.2,7235,34550,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
"152",430,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,1,1,1012,1,63000,0.15,0.53175,570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,4.59,1.9634,92.13,47,38,30000,163,1e+05,6,2,1741,127171,71467.76,29,14.67,52,38,31,70,52,1,5.89,1,58000,14205,2,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"153",432.1428571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,1,0,813,1,105000,0.15,0.53,475,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,6,2,46.77,79.85,9,24,79900,30,144000,7,3,1770,111018,120955.51,7,2.83,36.49,24,54,77,81,0.94,746.6386,1,96000,27397,1,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
"154",555.5555556,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44,1,1,516.2631579,1,74200,0.15,0.53,650,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0.96,87.99,61,24,80000,44,187900,6,3,1604,96694,96214.81,16,5.83,58,32,41,58,51,0.98,6,1,74200,23880,20,1134.71953,7000,140023.4881,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
